0.0,0,0
1.0,0.04890738003669029,0.010395584540887966
2.0,0.24453690018345142,0.05197792270443983
3.0,0.6357959404769737,0.13514259903154358
4.0,1.2226845009172571,0.25988961352219914
5.0,2.0052025815043018,0.42621896617640664
6.0,3.032257562274798,0.6445262415350539
7.0,4.340092394668821,0.9760012728884588
8.0,5.883229578500901,1.5487922685194282
9.0,8.22096494700201,2.7898552472876483
10.0,10.801407061200466,4.410504614544008
11.0,12.643450680233126,5.785474372850206
12.0,13.809169622418583,6.729454959424962
13.0,14.236599901219916,7.075581174502373
14.0,14.275457199292765,7.107047194054865
15.0,14.275457199292765,7.107047194054865
16.0,14.275457199292765,7.107047194054865
17.0,14.313759421448713,7.139186574539192
18.0,14.416340404573315,7.2479303993354165
19.0,14.58061916554197,7.497739924404201
20.0,14.800326215705953,7.999837422436157
21.0,14.999248339083284,8.973884838278083
22.0,15.07846341229663,10.369039836844943
23.0,14.991307669548972,12.115234534936688
24.0,14.730503749134384,14.096236986040642
25.0,14.214835428141786,16.02073735983876
26.0,13.372815284816117,17.82645538440911
27.0,12.299238848465071,19.51163283248254
28.0,11.24357170484912,20.905318209110767
29.0,10.378458776024727,21.80124534629327
30.0,9.692327663140684,22.297639151136543
31.0,9.248264878698244,22.523942172635394
32.0,9.058070597929747,22.583927603017592
33.0,9.008830210279136,22.592610011900938
34.0,9.008830210279136,22.592610011900938
35.0,9.008830210279136,22.592610011900938
36.0,8.96184557923984,22.575509004734652
37.0,8.8282584078221,22.508407997568366
38.0,8.618783060800308,22.372371532115707
39.0,8.334106855281968,22.168778016204556
40.0,7.992468506322316,21.877556373131313
